ORG_ID,ORG_NAME,ZCTA,Distance,TravelTime,DANCENYC_Budget_Size,DANCENYC_Discipline,NYC_MARKER,Org_ADDRESS,Org_Zip_Code,Org_City,Org_State,lng,lat,ZCTA_lng,ZCTA_lat
14473,New York Live Arts,11221,6.09,33,5,Presenting,Manhattan,219 West 19th Street  New York,10011-4001,Manhattan,NY,-73.99792544,40.74194694,-73.9278789,40.69134011
14617,Gelsey Kirkland Academy of Classical Ballet,10031,10.56,50,4,Educational,Brooklyn,29 Jay Street  Brooklyn,11201-1105,Brooklyn,NY,-73.98644448,40.70383948,-73.95005622,40.82529412
14617,Gelsey Kirkland Academy of Classical Ballet,11201,1.24,16,4,Educational,Brooklyn,29 Jay Street  Brooklyn,11201-1105,Brooklyn,NY,-73.98644448,40.70383948,-73.98995163,40.69448579
14617,Gelsey Kirkland Academy of Classical Ballet,11215,4.23,26,4,Educational,Brooklyn,29 Jay Street  Brooklyn,11201-1105,Brooklyn,NY,-73.98644448,40.70383948,-73.98682734,40.66239508
14617,Gelsey Kirkland Academy of Classical Ballet,11226,4.60,52,4,Educational,Brooklyn,29 Jay Street  Brooklyn,11201-1105,Brooklyn,NY,-73.98644448,40.70383948,-73.95664878,40.64644801
14852,Sarah Michelson Inc.,10003,0.31,6,2,Dance Maker,Manhattan,140 Second Ave #501  New York,10003-8385,Manhattan,NY,-73.98701883,40.7288292,-73.98918093,40.7318292
14853,Balinese American Dance Theatre,10011,0.06,2,1,Dance Maker,Manhattan,319 West 18th St Apt 4C  New York,10011-4418,Manhattan,NY,-74.00161247,40.74288393,-74.00059401,40.74200174
14853,Balinese American Dance Theatre,10011,0.06,2,1,Dance Maker,Manhattan,319 West 18th St Apt 4C  New York,10011-4418,Manhattan,NY,-74.00161247,40.74288393,-74.00059401,40.74200174
16432,"Jessica Lang Dance, Inc.",11101,0.12,2,3,Dance Maker,Queens,2728 Thomson Ave Workspace 10  Long Island City,11101-2922,Queens,NY,-73.93918,40.74847,-73.93868942,40.74726638
16432,"Jessica Lang Dance, Inc.",11238,7.71,43,3,Dance Maker,Queens,2728 Thomson Ave Workspace 10  Long Island City,11101-2922,Queens,NY,-73.93918,40.74847,-73.96380438,40.67917074
16432,"Jessica Lang Dance, Inc.",11238,7.71,43,3,Dance Maker,Queens,2728 Thomson Ave Workspace 10  Long Island City,11101-2922,Queens,NY,-73.93918,40.74847,-73.96380438,40.67917074
16464,Ballroom Basix,10035,1.18,20,1,Educational,Manhattan,178 East 117th St. 1B New York,10035-4767,Manhattan,NY,-73.9403437,40.79875274,-73.92973093,40.79565225
16969,Kathryn Posin Dance Company,10012,0.43,6,1,Dance Maker,Manhattan,"20 Bond Street, 4th Floor  New York",10012-2406,Manhattan,NY,-73.99372393,40.72675831,-73.99807839,40.72558064
16969,Kathryn Posin Dance Company,10012,0.43,6,1,Dance Maker,Manhattan,"20 Bond Street, 4th Floor  New York",10012-2406,Manhattan,NY,-73.99372393,40.72675831,-73.99807839,40.72558064
17851,Youth America Grand Prix,10025,4.78,31,4,Educational,Manhattan,"c/o SM&W 417 Fifth Avenue, Floor 5 New York",10016-2210,Manhattan,NY,-73.980751,40.745154,-73.96662265,40.79860089
17851,Youth America Grand Prix,10025,4.78,31,4,Educational,Manhattan,"c/o SM&W 417 Fifth Avenue, Floor 5 New York",10016-2210,Manhattan,NY,-73.980751,40.745154,-73.96662265,40.79860089
17864,Liberated Movement,11106,7.89,44,1,Educational,Manhattan,380 Broadway 5th Floor New York,10013-6025,Manhattan,NY,-74.003648,40.720024,-73.93180774,40.76179377
17884,"Periapsis Music and Dance, Inc.",11238,0.37,6,1,Dance Maker,Brooklyn,523 Prospect Place #405 New York,11238-4253,Brooklyn,NY,-73.95927788,40.67574758,-73.96380438,40.67917074
